Category,Label,State,Score,State_Id,Year
F2_1_1,2.1.1 Los funcionarios del gobierno estatal o municipal no se enriquecen ilicitamente ni incurren en actos de corrupcion en licitaciones y compras publicas (corrupcion a gran escala),Durango,0.27191973,MX-DUR,19_20
F2_1_2,2.1.2 Los funcionarios del gobierno estatal o municipal no solicitan sobornos ni incurren en actos de corrupcion en el ejercicio de sus funciones (corrupcion pequeña),Durango,0.25728897276688456,MX-DUR,19_20
F2_1_3,2.1.3 Las personas perciben que los funcionarios del gobierno estatal o municipal no incurren en actos de corrupcion.,Durango,0.31990310116692483,MX-DUR,19_20
F2_2,2.2 Los funcionarios del poder judicial no abusan de sus funciones para obtener beneficios privados,Durango,0.4501012278598198,MX-DUR,19_20
F2_2_1,"2.2.1.Ausencia de sobornos en la tramitacion de casos y procedimientos judiciales, en el otorgamiento de plazas, o para favorecer a alguna de las partes",Durango,0.5349801678571429,MX-DUR,19_20
F2_2_2,"2.2.2.Ausencia de influencia indebida de poderes políticos o economicos, o del crimen organizado, para favorecer a alguna de las partes",Durango,0.4201012317849274,MX-DUR,19_20
F2_2_3,2.2.3 Las personas perciben que los funcionarios del poder judicial del estado no incurren en actos de corrupcion.,Durango,0.3952222839373893,MX-DUR,19_20
F2_3,2.3 Los funcionarios de los sistemas de seguridad y de procuracion de justicia no abusan de sus funciones para obtener beneficios privados,Durango,0.25330085697770793,MX-DUR,19_20
F2_3_1,2.3.1.Ausencia de sobornos,Durango,0.305555525,MX-DUR,19_20
F2_3_2,"2.3.2.Ausencia de influencia indebida de poderes políticos o economicos, o del crimen organizado",Durango,0.18222222,MX-DUR,19_20
F2_3_3,2.3.3 Las personas perciben que los funcionarios de los sistemas de seguridad y de procuracion de justicia no incurren en actos de corrupcion.,Durango,0.2721248259331237,MX-DUR,19_20
F2_4,2.4 Los funcionarios del poder legislativo no abusan de sus funciones para obtener beneficios privados,Durango,0.2727499618710157,MX-DUR,19_20
F3,Factor 3: Gobierno Abierto,Durango,0.38173250991989066,MX-DUR,19_20
F3_1,3.1 Los ciudadanos participan activamente en la toma de decisiones,Durango,0.2878580250673824,MX-DUR,19_20
F3_2,3.2 El derecho a la informacion publica se garantiza efectivamente,Durango,0.4756069947723989,MX-DUR,19_20
F4,Factor 4: Derechos fundamentales,Durango,0.5052099232763313,MX-DUR,19_20
F4_1,4.1 Trato igualitario y ausencia de discriminación,Durango,0.5265692384876992,MX-DUR,19_20
F4_1_1,4.1.1 Ausencia de discriminación por nivel socioeconómico,Durango,0.3608310055444336,MX-DUR,19_20
F4_1_2,4.1.2 Ausencia de discriminación por genero,Durango,0.4989712039100284,MX-DUR,19_20
F4_1_3,4.1.3 Ausencia de discriminación por identidad indigena,Durango,0.4203399755464554,MX-DUR,19_20
F4_1_4,4.1.4 Ausencia de discriminación por credo,Durango,0.6605555799999999,MX-DUR,19_20
F4_1_5,4.1.5 Ausencia de discriminación por condicion migratoria,Durango,0.45416667499999996,MX-DUR,19_20
F4_1_6,4.1.6 Ausencia de discriminación por orientacion sexual,Durango,0.6666667,MX-DUR,19_20
F4_1_7,4.1.7 Ausencia de discriminación por discapacidad fisica,Durango,0.747222225,MX-DUR,19_20
F4_1_8,4.1.8 Ausencia de discriminación por discapacidad intelectual,Durango,0.60277775,MX-DUR,19_20
F4_1_9,4.1.9 Ausencia de discriminación por nivel educativo,Durango,0.49703107028839116,MX-DUR,19_20
F4_1_10,4.1.10 Ausencia de discriminación por color de piel,Durango,0.5832837302192688,MX-DUR,19_20
F4_1_11,4.1.11 Ausencia de discriminación sistemica,Durango,0.3004157078561147,MX-DUR,19_20
F4_2,4.2 El derecho a la vida y a la seguridad de las personas se respeta efectivamente ,Durango,,MX-DUR,19_20
F4_3,4.3 El debido proceso legal de los acusados se garantiza efectivamente,Durango,0.48795139956831185,MX-DUR,19_20
F4_3_1,4.3.1. El derecho a la presuncion de inocencia se garantiza efectivamente,Durango,0.48941990835316973,MX-DUR,19_20
F4_3_2,4.3.2. El principio de igualdad en el proceso penal y de ausencia de discriminacion se garantizan efectivamente,Durango,0.4040404,MX-DUR,19_20
F4_3_3,4.3.3. Los derechos de los imputados se garantizan efectivamente,Durango,0.3912007273113614,MX-DUR,19_20
F4_3_4,4.3.4. El derecho a una defensa adecuada se garantiza efectivamente,Durango,0.5210396245928129,MX-DUR,19_20
F4_3_5,4.3.5. El derecho a un juicio publico ante un juez competente e imparcial se garantiza efectivamente,Durango,0.634056337584215,MX-DUR,19_20
F4_4,4.4 El derecho a la libertad de opinion y expresión se garantiza efectivamente,Durango,0.5427656771911621,MX-DUR,19_20
F4_4_1,4.4.1 Ciudadanos y organizaciones de la sociedad civil,Durango,0.4900069939768473,MX-DUR,19_20
F4_4_2,4.4.2 Prensa,Durango,0.613398287596639,MX-DUR,19_20
F4_4_3,4.4.3 Partidos políticos,Durango,0.52489175,MX-DUR,19_20
F4_5,4.5 El derecho a la libertad religiosa y de culto se garantiza efectivamente,Durango,0.7895706232151032,MX-DUR,19_20
F4_6,4.6 El derecho a la privacidad se garantiza efectivamente,Durango,0.2222222,MX-DUR,19_20
F4_7,4.7 El derecho a la libertad de asamblea y asociación se garantiza efectivamente,Durango,0.5859038283442907,MX-DUR,19_20
F4_8,4.8 Los derechos laborales se garantizan efectivamente,Durango,0.3814864961277517,MX-DUR,19_20
F4_8_1,4.8.1 Los derechos laborales individuales se garantizan efectivamente,Durango,0.40897062838325504,MX-DUR,19_20
F4_8_2,4.8.2 Los derechos laborales colectivos se garantizan efectivamente,Durango,0.38,MX-DUR,19_20
F4_8_3,4.8.3 La prohibición de mano de obra infantil y esclava se ejerce efectivamente,Durango,0.35548886,MX-DUR,19_20
F5,Factor 5: Orden y Seguridad,Durango,0.60291768397472,MX-DUR,19_20
F5_1,5.1 Ausencia de homicidos,Durango,0.5833,MX-DUR,19_20
F5_2,5.2 Ausencia de crimen,Durango,0.70835,MX-DUR,19_20
F5_3,5.3 Las personas se sienten seguras,Durango,0.5171030519241596,MX-DUR,19_20
F5_3_1,5.3.1 Las personas se sienten seguras en el estado,Durango,0.46082757145610215,MX-DUR,19_20
F5_3_2,5.3.2 Las personas del estado se sienten seguros cuando realizan sus actividades cotidianas,Durango,0.573378532392217,MX-DUR,19_20
F6,Factor 6: Cumplimiento Regulatorio,Durango,0.36747183897695523,MX-DUR,19_20
F6_1,6.1 La normativa y las regulaciones gubernamentales se cumplen de manera efectiva,Durango,0.3509964729910714,MX-DUR,19_20
F6_1_1,6.1.1 La normatividad laboral se cumple de manera efectiva,Durango,0.33697915624999997,MX-DUR,19_20
F6_1_2,6.1.2.  La normatividad ambiental se cumple de manera efectiva,Durango,0.26666665,MX-DUR,19_20
F6_1_3,6.1.3.  La normatividad comercial se cumple de manera efectiva,Durango,0.32222219999999996,MX-DUR,19_20
F6_1_4,6.1.4. La normatividad de salud pública se cumple de manera efectiva,Durango,0.47811788571428565,MX-DUR,19_20
F6_2,6.2 Ausencia de corrupcion en la aplicacion de normas y regulaciones gubernamentales,Durango,0.2850491924836602,MX-DUR,19_20
F6_2_1,6.2.1 Ausencia de corrupcion en la aplicacion de normas y regulaciones y en la tramitacion de procedimientos administrativos,Durango,0.4035983849673203,MX-DUR,19_20
F6_2_2,6.2.2 Ausencia de sobornos a servidores publicos al realizar pagos o tramites,Durango,0.1665,MX-DUR,19_20
F6_3,6.3 Resolucion efectiva y eficiente de los procedimientos administrativos,Durango,0.3333333,MX-DUR,19_20
F6_4,6.4 El debido proceso se garantiza efectivamente en los procedimientos administrativos,Durango,0.4595959666666667,MX-DUR,19_20
F6_5,6.5 El gobierno estatal no expropia ilegalmente y sin otorgar una compensación adecuada,Durango,0.40838426274337775,MX-DUR,19_20
F6_5_1,6.5.1 El gobierno garantiza los derechos de propiedad,Durango,0.49999996666666674,MX-DUR,19_20
F6_5_2,6.5.2 El gobierno garantiza los derechos de propiedad de las personas,Durango,0.3418195215634664,MX-DUR,19_20
F6_5_3,6.5.3 El gobierno garantiza los derechos de propiedad de las empresas,Durango,0.38333330000000004,MX-DUR,19_20
F7,Factor 7: Justicia Civil,Durango,0.4159819660255184,MX-DUR,19_20
F7_1,7.1 Las personas conocen sus derechos y confian en las instituciones del sistema de justicia civil ,Durango,0.25612059722222225,MX-DUR,19_20
F7_1_1,7.1.1. Las personas conocen sus derechos,Durango,0.10925926666666667,MX-DUR,19_20
F7_1_2,7.1.2 Las personas saben qué hacer o a dónde ir cuando enfrentan problemas legales o disputas,Durango,0.29965810000000004,MX-DUR,19_20
F7_1_3,7.1.3. Las personas confian en las instituciones del sistema de justicia civil y se acerca a ellas cuando enfrentan problemas legales o disputas,Durango,0.359444425,MX-DUR,19_20
F7_2,7.2 Las personas tienen acceso a informacion y asesoria legal asequible y de calidad cuando enfrentan problemas legales o disputas,Durango,0.45246913888888896,MX-DUR,19_20
F7_2_1,7.2.1. Las personas tienen acceso a informacion y asesoria legal asequible cuando enfrentan problemas legales o disputas,Durango,0.4597530777777778,MX-DUR,19_20
F7_2_2,7.2.2 Las personas tienen acceso a informacion y asesoria legal de calidad cuando enfrentan problemas legales o disputas,Durango,0.44518520000000006,MX-DUR,19_20
F7_3,7.3 Las personas pueden resolver sus problemas legales facilmente y sin altos costos ni procesos burocraticos,Durango,0.27659979027777776,MX-DUR,19_20
F7_3_1,7.3.1 Las personas pueden resolver sus problemas legales sin altos costos,Durango,0.20675925833333333,MX-DUR,19_20
F7_3_2,7.3.1 Las personas pueden resolver sus problemas legales facilmente y sin procesos burocraticos,Durango,0.34644032222222215,MX-DUR,19_20
F7_4,"7.4 El sistema de justicia civil es imparcial, independiente y libre de corrupcion",Durango,0.5065930067016219,MX-DUR,19_20
F7_4_1,7.4.1 El sistema de justicia civil esta libre de discriminacion,Durango,0.565103825,MX-DUR,19_20
F7_4_2,7.4.2 El sistema de justicia civil esta libre de corrupcion,Durango,0.49236423919091676,MX-DUR,19_20
F7_4_3,7.4.3.El sistema de justicia civil es independiente y libre de influencias indebidas de poderes políticos o economicos,Durango,0.462310955913949,MX-DUR,19_20
F7_5,7.5 El sistema de justicia civil garantiza un proceso de calidad,Durango,0.43374996875000005,MX-DUR,19_20
F7_6,7.6 El sistema de justicia civil es expedito,Durango,0.3822222272727273,MX-DUR,19_20
F7_7,7.7 Las resoluciones de los tribunales civiles y administrativos se ejecutan efectivamente,Durango,0.43121210909090907,MX-DUR,19_20
F7_8,"7.8 Los mecanismos alternativos de solucion de controversias son accesibles, imparciales y expeditos ",Durango,0.58888889,MX-DUR,19_20
F8,Factor 8: Justicia penal,Durango,0.3899518038445622,MX-DUR,19_20
F8_1,8.1 La policia y el MP investigan los delitos de manera eficaz,Durango,0.2467325371095067,MX-DUR,19_20
F8_1_1,8.1.1. La policia y el MP investigan los delitos de manera eficaz,Durango,0.3069557225487899,MX-DUR,19_20
F8_1_2,8.1.2. Los delitos se resuelven eficazmente,Durango,0.1865093516702235,MX-DUR,19_20
F8_2,8.2 Los sistemas de procuracion y de impartición de justicia son expeditos y eficaces,Durango,0.34929044063989323,MX-DUR,19_20
F8_2_1,8.2.1. Los sistemas de procuracion y de imparticion de justicia son expeditos,Durango,0.32968630690167744,MX-DUR,19_20
F8_2_2,8.2.2. Los sistemas de procuración y de impartición de justicia son eficaces,Durango,0.36889457437810896,MX-DUR,19_20
F8_3,8.3 Los derechos de las víctimas se garantizan efectivamente,Durango,0.4427033411386338,MX-DUR,19_20
F8_4,8.4 El debido proceso legal de los acusados se garantiza efectivamente,Durango,0.48795139956831185,MX-DUR,19_20
F8_4_1,8.4.1. El derecho a la presuncion de inocencia se garantiza efectivamente,Durango,0.48941990835316973,MX-DUR,19_20
F8_4_2,8.4.2. El principio de igualdad en el proceso penal y de ausencia de discriminacion se garantizan efectivamente,Durango,0.4040404,MX-DUR,19_20
F8_4_3,8.4.3. Los derechos de los imputados se garantizan efectivamente,Durango,0.3912007273113614,MX-DUR,19_20
F8_4_4,8.4.4. El derecho a una defensa adecuada se garantiza efectivamente,Durango,0.5210396245928129,MX-DUR,19_20
F8_4_5,8.4.5. El derecho a un juicio publico ante un juez competente e imparcial se garantiza efectivamente,Durango,0.634056337584215,MX-DUR,19_20
F8_5,"8.5 El sistema de justicia penal es imparcial, independiente y esta libre de corrupcion",Durango,0.3367666962776941,MX-DUR,19_20
F8_5_1,8.5.1. El sistema de procuración de justicia es independiente y esta libre de corrupcion,Durango,0.25330085697770793,MX-DUR,19_20
F8_5_2,8.5.2. El sistema de imparticion de justicia es independiente y esta libre de corrupcion,Durango,0.4202325355776803,MX-DUR,19_20
F8_6,8.6 El sistema penitenciario garantiza la seguridad y el respeto a los derechos de las personas privadas de la libertad,Durango,0.47626640833333334,MX-DUR,19_20
F8_6_1,"8.6.1. El sistema penitenciario cuenta con una gestión adecuada, condiciones gobernabilidad y ausencia de corrupción ",Durango,0.45288018333333335,MX-DUR,19_20
F8_6_2,8.6.2. El sistema penitenciario garantiza los derechos de las personas privadas de la libertad y la reinserción,Durango,0.4996526333333334,MX-DUR,19_20
F_T,Puntaje Total,Estado de Mexico,0.3639698543462157,MX-MEX,19_20
F1,Factor 1: Límites al poder gubernamental,Estado de Mexico,0.4069344384429961,MX-MEX,19_20
F1_1,1.1 El poder legislativo local es un contrapeso eficaz del gobierno estatal,Estado de Mexico,0.4374495333333333,MX-MEX,19_20
F1_2,1.2 El poder judicial es un contrapeso eficaz del gobierno estatal,Estado de Mexico,0.5187101315789474,MX-MEX,19_20
F1_3,1.3 Los organismos de fiscalización y control son un contrapeso eficaz del gobierno estatal,Estado de Mexico,0.31689663333333334,MX-MEX,19_20
F1_3_1,1.3.1 La Auditoría Superior es un contrapeso eficaz,Estado de Mexico,0.3271605,MX-MEX,19_20
F1_3_2,1.3.2 La Comisión de Derechos Humanos es un contrapeso eficaz,Estado de Mexico,0.36666665,MX-MEX,19_20
F1_3_3,1.3.3 La Contraloría es un contrapeso eficaz,Estado de Mexico,0.25686275000000003,MX-MEX,19_20
F1_4,1.4 Los funcionarios del gobierno estatal son sancionados cuando abusan de sus funciones o no cumplen la normatividad,Estado de Mexico,0.3628090840351985,MX-MEX,19_20
F1_5,"1.5 La sociedad civil, los partidos politicos y la prensa son un contrapeso eficaz del gobierno estatal",Estado de Mexico,0.5327246772916158,MX-MEX,19_20
F1_5_1,1.5.1 La sociedad civil y los ciudadanos son un contrapeso eficaz del gobierno estatal,Estado de Mexico,0.4857872122637431,MX-MEX,19_20
F1_5_2,1.5.2 La prensa es un contrapeso eficaz del gobierno estatal,Estado de Mexico,0.6144046196111043,MX-MEX,19_20
F1_5_3,1.5.3 Los partidos políticos son como contrapeso eficaz del gobierno estatal,Estado de Mexico,0.4979822,MX-MEX,19_20
F1_6,"1.6 Las elecciones son libres, limpias y transparentes",Estado de Mexico,0.27301657108554844,MX-MEX,19_20
F2,Factor 2: Ausencia de corrupción,Estado de Mexico,0.30362957509709343,MX-MEX,19_20
F2_1,2.1 Los funcionarios del poder ejecutivo estatal no incurren en actos de corrupción,Estado de Mexico,0.2753864410133183,MX-MEX,19_20
F2_1_1,2.1.1 Los funcionarios del gobierno estatal o municipal no se enriquecen ilicitamente ni incurren en actos de corrupcion en licitaciones y compras publicas (corrupcion a gran escala),Estado de Mexico,0.24028362944444445,MX-MEX,19_20
F2_1_2,2.1.2 Los funcionarios del gobierno estatal o municipal no solicitan sobornos ni incurren en actos de corrupcion en el ejercicio de sus funciones (corrupcion pequeña),Estado de Mexico,0.3638405778050109,MX-MEX,19_20
F2_1_3,2.1.3 Las personas perciben que los funcionarios del gobierno estatal o municipal no incurren en actos de corrupcion.,Estado de Mexico,0.22203511579049956,MX-MEX,19_20
F2_2,2.2 Los funcionarios del poder judicial no abusan de sus funciones para obtener beneficios privados,Estado de Mexico,0.4438767653900256,MX-MEX,19_20
F2_2_1,"2.2.1.Ausencia de sobornos en la tramitacion de casos y procedimientos judiciales, en el otorgamiento de plazas, o para favorecer a alguna de las partes",Estado de Mexico,0.4855412330357143,MX-MEX,19_20
F2_2_2,"2.2.2.Ausencia de influencia indebida de poderes políticos o economicos, o del crimen organizado, para favorecer a alguna de las partes",Estado de Mexico,0.49814253392143243,MX-MEX,19_20
F2_2_3,2.2.3 Las personas perciben que los funcionarios del poder judicial del estado no incurren en actos de corrupcion.,Estado de Mexico,0.34794652921293007,MX-MEX,19_20
F2_3,2.3 Los funcionarios de los sistemas de seguridad y de procuracion de justicia no abusan de sus funciones para obtener beneficios privados,Estado de Mexico,0.2616157760214935,MX-MEX,19_20
F2_3_1,2.3.1.Ausencia de sobornos,Estado de Mexico,0.3893055875,MX-MEX,19_20
F2_3_2,"2.3.2.Ausencia de influencia indebida de poderes políticos o economicos, o del crimen organizado",Estado de Mexico,0.2000866525,MX-MEX,19_20
F2_3_3,2.3.3 Las personas perciben que los funcionarios de los sistemas de seguridad y de procuracion de justicia no incurren en actos de corrupcion.,Estado de Mexico,0.19545508806448048,MX-MEX,19_20
F2_4,2.4 Los funcionarios del poder legislativo no abusan de sus funciones para obtener beneficios privados,Estado de Mexico,0.23363931796353632,MX-MEX,19_20
F3,Factor 3: Gobierno Abierto,Estado de Mexico,0.441334970433403,MX-MEX,19_20
F3_1,3.1 Los ciudadanos participan activamente en la toma de decisiones,Estado de Mexico,0.299888889822695,MX-MEX,19_20
F3_2,3.2 El derecho a la informacion publica se garantiza efectivamente,Estado de Mexico,0.5827810510441109,MX-MEX,19_20
F4,Factor 4: Derechos fundamentales,Estado de Mexico,0.48587864047019824,MX-MEX,19_20
F4_1,4.1 Trato igualitario y ausencia de discriminación,Estado de Mexico,0.3874854374178076,MX-MEX,19_20
F4_1_1,4.1.1 Ausencia de discriminación por nivel socioeconómico,Estado de Mexico,0.3645443437567902,MX-MEX,19_20
F4_1_2,4.1.2 Ausencia de discriminación por genero,Estado de Mexico,0.38269537557354877,MX-MEX,19_20
F4_1_3,4.1.3 Ausencia de discriminación por identidad indigena,Estado de Mexico,0.34248229199308666,MX-MEX,19_20
F4_1_4,4.1.4 Ausencia de discriminación por credo,Estado de Mexico,0.49847476,MX-MEX,19_20
F4_1_5,4.1.5 Ausencia de discriminación por condicion migratoria,Estado de Mexico,0.29035355,MX-MEX,19_20
F4_1_6,4.1.6 Ausencia de discriminación por orientacion sexual,Estado de Mexico,0.426111125,MX-MEX,19_20
F4_1_7,4.1.7 Ausencia de discriminación por discapacidad fisica,Estado de Mexico,0.440454525,MX-MEX,19_20
F4_1_8,4.1.8 Ausencia de discriminación por discapacidad intelectual,Estado de Mexico,0.327910575,MX-MEX,19_20
F4_1_9,4.1.9 Ausencia de discriminación por nivel educativo,Estado de Mexico,0.4784451824638367,MX-MEX,19_20
F4_1_10,4.1.10 Ausencia de discriminación por color de piel,Estado de Mexico,0.4454542330806732,MX-MEX,19_20
F4_1_11,4.1.11 Ausencia de discriminación sistemica,Estado de Mexico,0.26541384972794846,MX-MEX,19_20
F4_2,4.2 El derecho a la vida y a la seguridad de las personas se respeta efectivamente ,Estado de Mexico,,MX-MEX,19_20
F4_3,4.3 El debido proceso legal de los acusados se garantiza efectivamente,Estado de Mexico,0.4190973594018194,MX-MEX,19_20
F4_3_1,4.3.1. El derecho a la presuncion de inocencia se garantiza efectivamente,Estado de Mexico,0.394534209605217,MX-MEX,19_20
F4_3_2,4.3.2. El principio de igualdad en el proceso penal y de ausencia de discriminacion se garantizan efectivamente,Estado de Mexico,0.2606060636363636,MX-MEX,19_20
F4_3_3,4.3.3. Los derechos de los imputados se garantizan efectivamente,Estado de Mexico,0.45821902837898615,MX-MEX,19_20
F4_3_4,4.3.4. El derecho a una defensa adecuada se garantiza efectivamente,Estado de Mexico,0.4091822635575295,MX-MEX,19_20
F4_3_5,4.3.5. El derecho a un juicio publico ante un juez competente e imparcial se garantiza efectivamente,Estado de Mexico,0.5729452318310009,MX-MEX,19_20
F4_4,4.4 El derecho a la libertad de opinion y expresión se garantiza efectivamente,Estado de Mexico,0.5327246772916158,MX-MEX,19_20
F4_4_1,4.4.1 Ciudadanos y organizaciones de la sociedad civil,Estado de Mexico,0.4857872122637431,MX-MEX,19_20
F4_4_2,4.4.2 Prensa,Estado de Mexico,0.6144046196111043,MX-MEX,19_20
F4_4_3,4.4.3 Partidos políticos,Estado de Mexico,0.4979822,MX-MEX,19_20
F4_5,4.5 El derecho a la libertad religiosa y de culto se garantiza efectivamente,Estado de Mexico,0.7615531555728912,MX-MEX,19_20
F4_6,4.6 El derecho a la privacidad se garantiza efectivamente,Estado de Mexico,0.3932806,MX-MEX,19_20
F4_7,4.7 El derecho a la libertad de asamblea y asociación se garantiza efectivamente,Estado de Mexico,0.577717514516013,MX-MEX,19_20
F4_8,4.8 Los derechos laborales se garantizan efectivamente,Estado de Mexico,0.3292917390912406,MX-MEX,19_20
F4_8_1,4.8.1 Los derechos laborales individuales se garantizan efectivamente,Estado de Mexico,0.3602974572737217,MX-MEX,19_20
F4_8_2,4.8.2 Los derechos laborales colectivos se garantizan efectivamente,Estado de Mexico,0.19444444,MX-MEX,19_20
F4_8_3,4.8.3 La prohibición de mano de obra infantil y esclava se ejerce efectivamente,Estado de Mexico,0.43313332000000004,MX-MEX,19_20
F5,Factor 5: Orden y Seguridad,Estado de Mexico,0.2090351541292411,MX-MEX,19_20
F5_1,5.1 Ausencia de homicidos,Estado de Mexico,0.25,MX-MEX,19_20
F5_2,5.2 Ausencia de crimen,Estado de Mexico,0.125,MX-MEX,19_20
F5_3,5.3 Las personas se sienten seguras,Estado de Mexico,0.25210546238772324,MX-MEX,19_20
F5_3_1,5.3.1 Las personas se sienten seguras en el estado,Estado de Mexico,0.17240091333219157,MX-MEX,19_20
F5_3_2,5.3.2 Las personas del estado se sienten seguros cuando realizan sus actividades cotidianas,Estado de Mexico,0.3318100114432549,MX-MEX,19_20
F6,Factor 6: Cumplimiento Regulatorio,Estado de Mexico,0.3650627646275081,MX-MEX,19_20
F6_1,6.1 La normativa y las regulaciones gubernamentales se cumplen de manera efectiva,Estado de Mexico,0.3355091109375,MX-MEX,19_20
F6_1_1,6.1.1 La normatividad laboral se cumple de manera efectiva,Estado de Mexico,0.32031249375000004,MX-MEX,19_20
F6_1_2,6.1.2.  La normatividad ambiental se cumple de manera efectiva,Estado de Mexico,0.23333330000000002,MX-MEX,19_20
F6_1_3,6.1.3.  La normatividad comercial se cumple de manera efectiva,Estado de Mexico,0.38839065,MX-MEX,19_20
F6_1_4,6.1.4. La normatividad de salud pública se cumple de manera efectiva,Estado de Mexico,0.4,MX-MEX,19_20
F6_2,6.2 Ausencia de corrupcion en la aplicacion de normas y regulaciones gubernamentales,Estado de Mexico,0.356161658374183,MX-MEX,19_20
F6_2_1,6.2.1 Ausencia de corrupcion en la aplicacion de normas y regulaciones y en la tramitacion de procedimientos administrativos,Estado de Mexico,0.379323316748366,MX-MEX,19_20
F6_2_2,6.2.2 Ausencia de sobornos a servidores publicos al realizar pagos o tramites,Estado de Mexico,0.333,MX-MEX,19_20
F6_3,6.3 Resolucion efectiva y eficiente de los procedimientos administrativos,Estado de Mexico,0.44285714,MX-MEX,19_20
F6_4,6.4 El debido proceso se garantiza efectivamente en los procedimientos administrativos,Estado de Mexico,0.3331352666666667,MX-MEX,19_20
F6_5,6.5 El gobierno estatal no expropia ilegalmente y sin otorgar una compensación adecuada,Estado de Mexico,0.3576506471591907,MX-MEX,19_20
F6_5_1,6.5.1 El gobierno garantiza los derechos de propiedad,Estado de Mexico,0.3214285666666667,MX-MEX,19_20
F6_5_2,6.5.2 El gobierno garantiza los derechos de propiedad de las personas,Estado de Mexico,0.33741525481090545,MX-MEX,19_20
F6_5_3,6.5.3 El gobierno garantiza los derechos de propiedad de las empresas,Estado de Mexico,0.41410812,MX-MEX,19_20
F7,Factor 7: Justicia Civil,Estado de Mexico,0.372639900689585,MX-MEX,19_20
F7_1,7.1 Las personas conocen sus derechos y confian en las instituciones del sistema de justicia civil ,Estado de Mexico,0.276350722542735,MX-MEX,19_20
F7_1_1,7.1.1. Las personas conocen sus derechos,Estado de Mexico,0.18813501666666665,MX-MEX,19_20
F7_1_2,7.1.2 Las personas saben qué hacer o a dónde ir cuando enfrentan problemas legales o disputas,Estado de Mexico,0.28724703846153843,MX-MEX,19_20
F7_1_3,7.1.3. Las personas confian en las instituciones del sistema de justicia civil y se acerca a ellas cuando enfrentan problemas legales o disputas,Estado de Mexico,0.35367011249999997,MX-MEX,19_20
F7_2,7.2 Las personas tienen acceso a informacion y asesoria legal asequible y de calidad cuando enfrentan problemas legales o disputas,Estado de Mexico,0.37704940000000003,MX-MEX,19_20
F7_2_1,7.2.1. Las personas tienen acceso a informacion y asesoria legal asequible cuando enfrentan problemas legales o disputas,Estado de Mexico,0.35866606666666667,MX-MEX,19_20
F7_2_2,7.2.2 Las personas tienen acceso a informacion y asesoria legal de calidad cuando enfrentan problemas legales o disputas,Estado de Mexico,0.3954327333333334,MX-MEX,19_20
F7_3,7.3 Las personas pueden resolver sus problemas legales facilmente y sin altos costos ni procesos burocraticos,Estado de Mexico,0.3209243453703704,MX-MEX,19_20
F7_3_1,7.3.1 Las personas pueden resolver sus problemas legales sin altos costos,Estado de Mexico,0.29259055,MX-MEX,19_20
F7_3_2,7.3.1 Las personas pueden resolver sus problemas legales facilmente y sin procesos burocraticos,Estado de Mexico,0.3492581407407408,MX-MEX,19_20
F7_4,"7.4 El sistema de justicia civil es imparcial, independiente y libre de corrupcion",Estado de Mexico,0.43746111998993814,MX-MEX,19_20
F7_4_1,7.4.1 El sistema de justicia civil esta libre de discriminacion,Estado de Mexico,0.36861854999999993,MX-MEX,19_20
F7_4_2,7.4.2 El sistema de justicia civil esta libre de corrupcion,Estado de Mexico,0.43263832571757616,MX-MEX,19_20
F7_4_3,7.4.3.El sistema de justicia civil es independiente y libre de influencias indebidas de poderes políticos o economicos,Estado de Mexico,0.5111264842522383,MX-MEX,19_20
F7_5,7.5 El sistema de justicia civil garantiza un proceso de calidad,Estado de Mexico,0.40529478125,MX-MEX,19_20
F7_6,7.6 El sistema de justicia civil es expedito,Estado de Mexico,0.35817206363636367,MX-MEX,19_20
F7_7,7.7 Las resoluciones de los tribunales civiles y administrativos se ejecutan efectivamente,Estado de Mexico,0.3402121727272727,MX-MEX,19_20
F7_8,"7.8 Los mecanismos alternativos de solucion de controversias son accesibles, imparciales y expeditos ",Estado de Mexico,0.4656546,MX-MEX,19_20
F8,Factor 8: Justicia penal,Estado de Mexico,0.3272433908797008,MX-MEX,19_20
F8_1,8.1 La policia y el MP investigan los delitos de manera eficaz,Estado de Mexico,0.17852329009122725,MX-MEX,19_20
F8_1_1,8.1.1. La policia y el MP investigan los delitos de manera eficaz,Estado de Mexico,0.20728664916240697,MX-MEX,19_20
F8_1_2,8.1.2. Los delitos se resuelven eficazmente,Estado de Mexico,0.1497599310200475,MX-MEX,19_20
F8_2,8.2 Los sistemas de procuracion y de impartición de justicia son expeditos y eficaces,Estado de Mexico,0.3256208437444369,MX-MEX,19_20
F8_2_1,8.2.1. Los sistemas de procuracion y de imparticion de justicia son expeditos,Estado de Mexico,0.34896514018376673,MX-MEX,19_20
F8_2_2,8.2.2. Los sistemas de procuración y de impartición de justicia son eficaces,Estado de Mexico,0.3022765473051071,MX-MEX,19_20
F8_3,8.3 Los derechos de las víctimas se garantizan efectivamente,Estado de Mexico,0.3690144114161113,MX-MEX,19_20
F8_4,8.4 El debido proceso legal de los acusados se garantiza efectivamente,Estado de Mexico,0.4190973594018194,MX-MEX,19_20
F8_4_1,8.4.1. El derecho a la presuncion de inocencia se garantiza efectivamente,Estado de Mexico,0.394534209605217,MX-MEX,19_20
F8_4_2,8.4.2. El principio de igualdad en el proceso penal y de ausencia de discriminacion se garantizan efectivamente,Estado de Mexico,0.2606060636363636,MX-MEX,19_20
